Gender,Category,Listed_Date,Ranking,Name,Brand,Price,Url,Material_1,Feature_1,Feature_2,Feature_3,Material_2,Material_3,Material_4,Feature_4,Feature_5,Feature_6,Material_5,Feature_7
men,Pants,2019-11-03,2,"
adidas Men's Tiro 19 Training Pants
",,See Price In Cart,https://www.dickssportinggoods.com/p/adidas-mens-tiro-19-training-pants-18adimtr19pntxxxxasb/18adimtr19pntxxxxasb,100% Polyester,涼爽透氣,蒸發性涼感,結構性透氣,,,,,,,,
men,Pants,2019-11-03,3,"
Nike Men's Sportswear Club Fleece Sweatpants
",,45,https://www.dickssportinggoods.com/p/nike-mens-sportswear-club-fleece-sweatpants-19nikmmnswclbpnthnfb/19nikmmnswclbpnthnfb,,刷毛布,,,,,,,,,,
men,Pants,2019-11-03,4,"
Nike Men's Sportswear Club Fleece Joggers
",,55,https://www.dickssportinggoods.com/p/nike-mens-sportswear-club-fleece-joggers-19nikmmnswclbjggrnfb/19nikmmnswclbjggrnfb,Polyester Blended,刷毛布,保暖禦寒,,,,,,,,,
men,Pants,2019-11-03,5,Nike Men's Therma Tapered Training Pants,nike,38.94,https://www.dickssportinggoods.com/p/nike-mens-therma-tapered-training-pants-19nikmmnkthrmpnttnfb/19nikmmnkthrmpnttnfb,100% Polyester,保暖禦寒,單向導溼快乾,,,,,,,,,
men,Pants,2019-11-03,6,Under Armour Men's Sportstyle Joggers,under_armour,59.99,https://www.dickssportinggoods.com/p/under-armour-mens-sportstyle-joggers-16uarmsprtstyljggapba/16uarmsprtstyljggapba,,保暖禦寒,單向導溼快乾,,,,,,,,,
men,Pants,2019-11-03,7,Under Armour Men's Vital Warm-Up Pants,under_armour,34.99,https://www.dickssportinggoods.com/p/under-armour-mens-vital-warm-up-pants-16uarmvtlwrmppntxapb/16uarmvtlwrmppntxapb,100% Polyester,涼爽透氣,單向導溼快乾,結構性透氣,,,,,,,,
men,Pants,2019-11-03,8,Walter Hagen Men's 11 Majors Core Golf Pants,walter_hagen,49.98,https://www.dickssportinggoods.com/p/walter-hagen-mens-11-majors-core-golf-pants-18whgmhgnpntxxxxxapb/18whgmhgnpntxxxxxapb,100% Polyester,涼爽透氣,單向導溼快乾,抗紫外線,,,,,,,,
men,"Compression wear,Leggings & Tights",2019-11-03,9,Under Armour Men's ColdGear Compression Leggings,under_armour,50,https://www.dickssportinggoods.com/p/under-armour-mens-coldgear-compression-leggings-18uarmcglggngxxxxapb/18uarmcglggngxxxxapb,Spandex 11~20%,提升運動效能設計,刷毛布,,Polyester Blended,all/any Spandex,,,,,,
men,Pants,2019-11-03,10,Nike Men's Slim Flex 5 Pocket Golf Pants,nike,48.97,https://www.dickssportinggoods.com/p/nike-mens-slim-flex-5-pocket-golf-pants-18nikmflxpntslm5papb/18nikmflxpntslm5papb,Polyester Blended,舒適伸展,,,Spandex <= 10%,Cotton Blended,all/any Spandex,,,,,
men,Pants,2019-11-03,11,Nike Men's Sportswear Optic Jogger Pants,nike,52.50,https://www.dickssportinggoods.com/p/nike-mens-sportswear-optic-jogger-pants-18nikmmnswjggrptcnfb/18nikmmnswjggrptcnfb,Polyester Blended,,,,Cotton Blended,,,,,,,
men,Pants,2019-11-03,12,Nike Men's Dry Regular Fleece Pants,nike,46.99,https://www.dickssportinggoods.com/p/nike-mens-dry-regular-fleece-pants-17nikmmnkdrypntrgnfb/17nikmmnkdrypntrgnfb,100% Polyester,舒適伸展,刷毛布,,,,,,,,,
men,Pants,2019-11-03,13,"
Nike Men's Dry Woven Team Training Pants
",,See Price In Cart,https://www.dickssportinggoods.com/p/nike-mens-dry-woven-team-training-pants-18nikmmnkdrypnttmapb/18nikmmnkdrypnttmapb,100% Polyester,單向導溼快乾,,,,,,,,,,
men,Pants,2019-11-03,14,"
adidas Men's Tiro 19 Taped Training Pants
",,50,https://www.dickssportinggoods.com/p/adidas-mens-tiro-19-taped-training-pants-19adimtr19tppntxxasb/19adimtr19tppntxxasb,,結構性透氣,蒸發性涼感,涼爽透氣,,,,,,,,
men,Leggings & Tights,2019-11-03,15,Nike Men's Pro Tights,nike,31.99,https://www.dickssportinggoods.com/p/nike-mens-pro-tights-17nikmnptghtxxxxxapb/17nikmnptghtxxxxxapb,Polyester Blended,舒適伸展,單向導溼快乾,舒適平滑縫合,Spandex <= 10%,all/any Spandex,,四面彈,提升運動效能設計,,,
men,Leggings & Tights,2019-11-03,16,"
Nike Men's Pro 3/4 Length Tights
",,25.97,https://www.dickssportinggoods.com/p/nike-mens-pro-3-4-length-tights-17nikmnp3qttghtxxapb/17nikmnp3qttghtxxapb,all/any Spandex,四面彈,提升運動效能設計,舒適伸展,Polyester Blended,Spandex <= 10%,,舒適平滑縫合,單向導溼快乾,,,
men,Pants,2019-11-03,17,Nike Men's Flat Front Flex Golf Pants,nike,60.00,https://www.dickssportinggoods.com/p/nike-mens-flat-front-flex-golf-pants-18nikmfltfrntpntsapb/18nikmfltfrntpntsapb,all/any Spandex,涼爽透氣,單向導溼快乾,結構性透氣,Polyester Blended,Spandex <= 10%,,,,,,
men,Pants,2019-11-03,18,Nike Men's Sportswear Cargo Pants,nike,63.75,https://www.dickssportinggoods.com/p/nike-mens-sportswear-cargo-pants-19nikmmnswmpntcrgapb/19nikmmnswmpntcrgapb,all/any Spandex,,,,Polyamide(Nylon) Blended,Spandex <= 10%,Cotton Blended,,,,,
men,Pants,2019-11-03,19,Under Armour Men's Armour Fleece Pants,under_armour,46.99,https://www.dickssportinggoods.com/p/under-armour-mens-armour-fleece-pants-18uarmfpntxxxxxxxapb/18uarmfpntxxxxxxxapb,100% Polyester,保暖禦寒,涼爽透氣,刷毛布,,,,,,,,
men,Pants,2019-11-03,20,Nike Men's Therma Training Pants,nike,46.99,https://www.dickssportinggoods.com/p/nike-mens-therma-training-pants-18nikmmnkthrmpntxnfb/18nikmmnkthrmpntxnfb,100% Polyester,保暖禦寒,,,,,,,,,,
men,Pants,2019-11-03,21,adidas Men's Tiro 19 Camo Training Pants,adidas,35.97,https://www.dickssportinggoods.com/p/adidas-mens-tiro-19-camo-training-pants-19adimtr19pcmpntxasb/19adimtr19pcmpntxasb,100% Polyester,結構性透氣,涼爽透氣,蒸發性涼感,,,,,,,,
men,Pants,2019-11-03,22,Under Armour Men's Showdown Straight Golf Pants,under_armour,60.00,https://www.dickssportinggoods.com/p/under-armour-mens-showdown-straight-golf-pants-17uarmshwdwnstghtapb/17uarmshwdwnstghtapb,all/any Spandex,單向導溼快乾,,,Polyamide(Nylon) Blended,Polyester Blended,Spandex <= 10%,,,,,
men,Pants,2019-11-03,23,Under Armour Men's Rival Fleece Jogger Pants,under_armour,42.99,https://www.dickssportinggoods.com/p/under-armour-mens-rival-fleece-jogger-pants-18uarmrvlflcjggrxapb/18uarmrvlflcjggrxapb,Cotton Blended,保暖禦寒,單向導溼快乾,刷毛布,Polyester Blended,,,,,,,
men,Pants,2019-11-03,24,Nike Men's Dri-FIT Rivalry Basketball Pants,nike,50.00,https://www.dickssportinggoods.com/p/nike-mens-dri-fit-rivalry-basketball-pants-19nikmmdryrvlrypnapb/19nikmmdryrvlrypnapb,100% Polyester,單向導溼快乾,,,,,,,,,,
men,"Compression wear,Leggings & Tights",2019-11-03,25,Nike Men's Pro Therma Compression Tights,nike,35.00,https://www.dickssportinggoods.com/p/nike-mens-pro-therma-compression-tights-18nikmmnpthrmtghtapb/18nikmmnpthrmtghtapb,Spandex 11~20%,提升運動效能設計,涼爽透氣,肌肉支持,Polyester Blended,all/any Spandex,,保暖禦寒,單向導溼快乾,,,
men,Pants,2019-11-03,26,adidas Men's Post Game 7/8 Jogger Pants,adidas,33.75,https://www.dickssportinggoods.com/p/adidas-mens-post-game-7-8-jogger-pants-19adimpstgmjggrxxafb/19adimpstgmjggrxxafb,Polyester Blended,保暖禦寒,刷毛布,,Cotton Blended,,,,,,,
men,Pants,2019-11-03,27,Under Armour Men's Rival Fleece Pants,under_armour,33.75,https://www.dickssportinggoods.com/p/under-armour-mens-rival-fleece-pants-18uarmrvlflcpntxxapb/18uarmrvlflcpntxxapb,Cotton Blended,單向導溼快乾,刷毛布,,Polyester Blended,,,,,,,
men,Pants,2019-11-03,28,"
Nike Men's Jersey Lightweight Joggers
",,34.99,https://www.dickssportinggoods.com/p/nike-mens-jersey-lightweight-joggers-16nikmnswjggrjrsyapb/16nikmnswjggrjrsyapb,Cotton Blended,,,,,,,,,,,
men,Pants,2019-11-03,29,Carhartt Men's Zip-To-Thigh Quilt Lined Duck Bibs,carhartt,99.99,https://www.dickssportinggoods.com/p/carhartt-mens-zip-to-thigh-quilt-lined-duck-bibs-15cttacrdckzphpqlapb/15cttacrdckzphpqlapb,100% Polyamide(Nylon),,,,Cotton Blended,Polyamide(Nylon),100% Polyester,,,,,
men,"Compression wear,Leggings & Tights",2019-11-03,30,Under Armour Men's ColdGear Armour Compression Leggings,under_armour,49.99,https://www.dickssportinggoods.com/p/under-armour-mens-coldgear-armour-compression-leggings-16uarmcgrmrcmplggapbx/16uarmcgrmrcmplggapbx,Polyester Blended,四面彈,刷毛布,抗菌功能,all/any Spandex,Spandex 11~20%,,單向導溼快乾,涼爽透氣,提升運動效能設計,,結構性透氣
men,Pants,2019-11-03,31,Nike Men's Dri-FIT Training Pants,nike,31.97,https://www.dickssportinggoods.com/p/nike-mens-dri-fit-training-pants-18nikmmnkdfcpntxxnfb/18nikmmnkdfcpntxxnfb,Polyester Blended,單向導溼快乾,,,Cotton Blended,,,,,,,
men,Pants,2019-11-03,32,Outdoor Gear Men's Peak Bib,outdoor_gear,34.99,https://www.dickssportinggoods.com/p/outdoor-gear-mens-peak-bib-16ogemmpkbbxxxxxxaoa/16ogemmpkbbxxxxxxaoa,Polyamide(Nylon) Blended,撥水,,,,,,,,,,
men,Pants,2019-11-03,33,"
Walter Hagen Men's 5 Pocket Slim Fit Golf Pants
",,80.00,https://www.dickssportinggoods.com/p/walter-hagen-mens-5-pocket-slim-fit-golf-pants-19whgmp115pcktpntapb/19whgmp115pcktpntapb,all/any Spandex,單向導溼快乾,,,Polyester Blended,Spandex 11~20%,,,,,,
men,Pants,2019-11-03,34,adidas Men's Team Issue Tapered Pants,adidas,35.20,https://www.dickssportinggoods.com/p/adidas-mens-team-issue-tapered-pants-19adimtmsstprdpntafb/19adimtmsstprdpntafb,,,,,,,,,,,,
men,Pants,2019-11-03,35,Nike Men's Pro Pants,nike,70,https://www.dickssportinggoods.com/p/nike-mens-pro-pants-19nikmmnkpntnpcxxnfb/19nikmmnkpntnpcxxnfb,Polyester Blended,單向導溼快乾,蒸發性涼感,,all/any Spandex,Spandex <= 10%,,,,,,
men,Pants,2019-11-03,36,"
Champion Men's Powerblend Leg Script Joggers
",,34.98,https://www.dickssportinggoods.com/p/champion-mens-powerblend-leg-script-joggers-18champblndlgscrpapb/18champblndlgscrpapb,,環保訴求,,,,,,,,,,
men,Pants,2019-11-03,37,Nike Men's Therma Tapered Pants,nike,38.92,https://www.dickssportinggoods.com/p/nike-mens-therma-tapered-pants-18nikmmnkthrmpnttnfb/18nikmmnkthrmpnttnfb,100% Polyester,保暖禦寒,,,,,,,,,,
men,Leggings & Tights,2019-11-03,38,Under Armour Men's 4.0 Base Layer Leggings,under_armour,84.99,https://www.dickssportinggoods.com/p/under-armour-mens-base-4-0-base-layer-leggings-16uarmmbs40lggngxaoa/16uarmmbs40lggngxaoa,Polyester Blended,舒適伸展,四面彈,異味控制,all/any Spandex,,,單向導溼快乾,保暖禦寒,,,
men,Pants,2019-11-03,39,Carhartt Men's Sandstone Duck Quilt-Lined Overall Bib,carhartt,109.99,https://www.dickssportinggoods.com/p/carhartt-mens-sandstone-duck-quilt-lined-overall-bib-18cttmmqltlnlphszapb/18cttmmqltlnlphszapb,Polyester Blended,,,,100% Polyamide(Nylon),,,,,,,
men,Pants,2019-11-03,40,Carhartt Men's Rugged Flex Rigby Dungaree Pants,carhartt,44.99,https://www.dickssportinggoods.com/p/carhartt-mens-rugged-flex-rigby-dungaree-pants-17cttmrggdflxrgbyapba/17cttmrggdflxrgbyapba,Cotton Blended,,,,Spandex <= 10%,all/any Spandex,,,,,,
men,Pants,2019-11-03,41,adidas Men's Post Game Fleece Tapered Pants,adidas,39.99,https://www.dickssportinggoods.com/p/adidas-mens-post-game-fleece-tapered-pants-19adimpstgmtprdpnafb/19adimpstgmtprdpnafb,Polyester Blended,保暖禦寒,刷毛布,,,,,,,,,
men,Pants,2019-11-03,42,adidas Men's Sport 2 Street Pants,adidas,45.00,https://www.dickssportinggoods.com/p/adidas-mens-sport-2-street-pants-19adims2stprdpnt1atb/19adims2stprdpnt1atb,Cotton Blended,,,,Polyester Blended,,,,,,,
men,Pants,2019-11-03,43,Nike Men's Just Do It Fleece Pants,nike,60,https://www.dickssportinggoods.com/p/nike-mens-just-do-it-fleece-pants-19nikmmnswjdpntflnfb/19nikmmnswjdpntflnfb,Polyester Blended,刷毛布,,,Cotton Blended,,,,,,,
men,Pants,2019-11-03,44,Under Armour Men's Armour Fleece Joggers,under_armour,55.00,https://www.dickssportinggoods.com/p/under-armour-mens-armour-fleece-joggers-18uarmrmrflcjggrxapb/18uarmrmrflcjggrxapb,Polyester Blended,保暖禦寒,涼爽透氣,刷毛布,,,,,,,,
men,"Compression wear,Leggings & Tights",2019-11-03,45,DSG Men's Compression Tights,dsg_outerwear,25.00,https://www.dickssportinggoods.com/p/dsg-mens-compression-tights-19qyfmsldcmprssntdsg/19qyfmsldcmprssntdsg,all/any Spandex,舒適平滑縫合,提升運動效能設計,環保訴求,Polyester Blended,Spandex 11~20%,Recycled Polyester / PET,結構性透氣,,,Recycled Polyester & Blended,
men,Pants,2019-11-03,46,DSG Men's Everyday Cotton Fleece Jogger Pants,dsg_outerwear,24.98,https://www.dickssportinggoods.com/p/dsg-mens-everyday-cotton-fleece-jogger-pants-19qyfmvrydysldctndsgb/19qyfmvrydysldctndsgb,Cotton Blended,刷毛布,,,Polyester Blended,,,,,,,
men,Pants,2019-11-03,47,Nike Men's Dry Academy Pants,nike,33.75,https://www.dickssportinggoods.com/p/nike-mens-dry-academy-pants-18nikmmnkdrycdmypnsba/18nikmmnkdrycdmypnsba,Recycled Polyester / PET,環保訴求,單向導溼快乾,,Recycled Polyester & Blended,,,,,,,
men,Leggings & Tights,2019-11-03,48,Under Armour Men's HeatGear Armour 2.0 Leggings,under_armour,34.99,https://www.dickssportinggoods.com/p/under-armour-mens-heatgear-armour-2-0-leggings-16uarmhgrmr20lggnapb/16uarmhgrmr20lggnapb,,提升運動效能設計,抗菌功能,涼爽透氣,,,,結構性透氣,四面彈,單向導溼快乾,,
men,Pants,2019-11-03,49,adidas Men's VRCT Pants,adidas,35.00,https://www.dickssportinggoods.com/p/adidas-mens-vrct-pants-19adimvctypntxxxxatb/19adimvctypntxxxxatb,Cotton Blended,環保訴求,,,Recycled Polyester & Blended,Recycled Polyester / PET,Polyester Blended,,,,,
men,Pants,2019-11-03,50,Nike Men's Dri-FIT Tapered Training Pants,nike,37.97,https://www.dickssportinggoods.com/p/nike-mens-dri-fit-tapered-training-pants-19nikmmnkdrypnttpnfb/19nikmmnkdrypnttpnfb,100% Polyester,保暖禦寒,單向導溼快乾,,,,,,,,,
men,Pants,2019-11-10,1,"
Nike Men's Sportswear Club Jersey Joggers
",,40,https://www.dickssportinggoods.com/p/nike-mens-sportswear-club-jersey-joggers-19nikmmnswclbjggrapb/19nikmmnswclbjggrapb,Cotton Blended,,,,,,,,,,,
men,Pants,2019-11-10,2,"
adidas Men's Tiro 19 Training Pants
",,See Price In Cart,https://www.dickssportinggoods.com/p/adidas-mens-tiro-19-training-pants-18adimtr19pntxxxxasb/18adimtr19pntxxxxasb,100% Polyester,涼爽透氣,蒸發性涼感,結構性透氣,,,,,,,,
men,Pants,2019-11-10,3,"
Nike Men's Sportswear Club Fleece Sweatpants
",,45,https://www.dickssportinggoods.com/p/nike-mens-sportswear-club-fleece-sweatpants-19nikmmnswclbpnthnfb/19nikmmnswclbpnthnfb,,刷毛布,,,,,,,,,,
men,Pants,2019-11-10,4,"
Nike Men's Sportswear Club Fleece Joggers
",,55,https://www.dickssportinggoods.com/p/nike-mens-sportswear-club-fleece-joggers-19nikmmnswclbjggrnfb/19nikmmnswclbjggrnfb,Polyester Blended,刷毛布,保暖禦寒,,,,,,,,,
men,Pants,2019-11-10,5,Nike Men's Therma Tapered Training Pants,nike,38.94,https://www.dickssportinggoods.com/p/nike-mens-therma-tapered-training-pants-19nikmmnkthrmpnttnfb/19nikmmnkthrmpnttnfb,100% Polyester,保暖禦寒,單向導溼快乾,,,,,,,,,
men,Pants,2019-11-10,6,"
adidas Men's Tiro 19 Taped Training Pants
",,50,https://www.dickssportinggoods.com/p/adidas-mens-tiro-19-taped-training-pants-19adimtr19tppntxxasb/19adimtr19tppntxxasb,,結構性透氣,蒸發性涼感,涼爽透氣,,,,,,,,
men,Pants,2019-11-10,7,Nike Men's Dri-FIT Training Pants,nike,31.97,https://www.dickssportinggoods.com/p/nike-mens-dri-fit-training-pants-18nikmmnkdfcpntxxnfb/18nikmmnkdfcpntxxnfb,Polyester Blended,單向導溼快乾,,,Cotton Blended,,,,,,,
men,"Compression wear,Leggings & Tights",2019-11-10,8,Under Armour Men's ColdGear Compression Leggings,under_armour,50,https://www.dickssportinggoods.com/p/under-armour-mens-coldgear-compression-leggings-18uarmcglggngxxxxapb/18uarmcglggngxxxxapb,Spandex 11~20%,提升運動效能設計,刷毛布,,Polyester Blended,all/any Spandex,,,,,,
men,Pants,2019-11-10,9,Under Armour Men's Vital Warm-Up Pants,under_armour,34.99,https://www.dickssportinggoods.com/p/under-armour-mens-vital-warm-up-pants-16uarmvtlwrmppntxapb/16uarmvtlwrmppntxapb,100% Polyester,涼爽透氣,單向導溼快乾,結構性透氣,,,,,,,,
men,Pants,2019-11-10,10,Under Armour Men's Project Rock Veteran's Day Warmup Pants,under_armour,70.00,https://www.dickssportinggoods.com/p/under-armour-mens-project-rock-veterans-day-warmup-pants-19uarmprjctrckvtwapb/19uarmprjctrckvtwapb,Cotton Blended,保暖禦寒,刷毛布,,Polyester Blended,,,,,,,
men,Pants,2019-11-10,11,Under Armour Men's Sportstyle Joggers,under_armour,59.99,https://www.dickssportinggoods.com/p/under-armour-mens-sportstyle-joggers-16uarmsprtstyljggapba/16uarmsprtstyljggapba,,保暖禦寒,單向導溼快乾,,,,,,,,,
men,Leggings & Tights,2019-11-10,12,"
Nike Men's Pro 3/4 Length Tights
",,25.97,https://www.dickssportinggoods.com/p/nike-mens-pro-3-4-length-tights-17nikmnp3qttghtxxapb/17nikmnp3qttghtxxapb,all/any Spandex,四面彈,提升運動效能設計,舒適伸展,Polyester Blended,Spandex <= 10%,,舒適平滑縫合,單向導溼快乾,,,
men,Pants,2019-11-10,13,Nike Men's Sportswear Optic Jogger Pants,nike,52.50,https://www.dickssportinggoods.com/p/nike-mens-sportswear-optic-jogger-pants-18nikmmnswjggrptcnfb/18nikmmnswjggrptcnfb,Polyester Blended,,,,Cotton Blended,,,,,,,
men,Pants,2019-11-10,14,Walter Hagen Men's 11 Majors Core Golf Pants,walter_hagen,49.98,https://www.dickssportinggoods.com/p/walter-hagen-mens-11-majors-core-golf-pants-18whgmhgnpntxxxxxapb/18whgmhgnpntxxxxxapb,100% Polyester,涼爽透氣,單向導溼快乾,抗紫外線,,,,,,,,
men,Pants,2019-11-10,15,Nike Men's Dry Regular Fleece Pants,nike,46.99,https://www.dickssportinggoods.com/p/nike-mens-dry-regular-fleece-pants-17nikmmnkdrypntrgnfb/17nikmmnkdrypntrgnfb,100% Polyester,舒適伸展,刷毛布,,,,,,,,,
men,Pants,2019-11-10,16,Nike Men's Therma Training Pants,nike,46.99,https://www.dickssportinggoods.com/p/nike-mens-therma-training-pants-18nikmmnkthrmpntxnfb/18nikmmnkthrmpntxnfb,100% Polyester,保暖禦寒,,,,,,,,,,
men,Leggings & Tights,2019-11-10,17,Nike Men's Pro Tights,nike,31.99,https://www.dickssportinggoods.com/p/nike-mens-pro-tights-17nikmnptghtxxxxxapb/17nikmnptghtxxxxxapb,Polyester Blended,舒適伸展,單向導溼快乾,舒適平滑縫合,Spandex <= 10%,all/any Spandex,,四面彈,提升運動效能設計,,,
men,Pants,2019-11-10,18,Under Armour Men's Armour Fleece Pants,under_armour,46.99,https://www.dickssportinggoods.com/p/under-armour-mens-armour-fleece-pants-18uarmfpntxxxxxxxapb/18uarmfpntxxxxxxxapb,100% Polyester,保暖禦寒,涼爽透氣,刷毛布,,,,,,,,
men,Pants,2019-11-10,19,Nike Men's Sportswear Cargo Pants,nike,63.75,https://www.dickssportinggoods.com/p/nike-mens-sportswear-cargo-pants-19nikmmnswmpntcrgapb/19nikmmnswmpntcrgapb,all/any Spandex,,,,Polyamide(Nylon) Blended,Spandex <= 10%,Cotton Blended,,,,,
men,Pants,2019-11-10,20,Carhartt Men's Zip-To-Thigh Quilt Lined Duck Bibs,carhartt,99.99,https://www.dickssportinggoods.com/p/carhartt-mens-zip-to-thigh-quilt-lined-duck-bibs-15cttacrdckzphpqlapb/15cttacrdckzphpqlapb,100% Polyamide(Nylon),,,,Cotton Blended,Polyamide(Nylon),100% Polyester,,,,,
men,Pants,2019-11-10,21,Nike Men's Slim Flex 5 Pocket Golf Pants,nike,48.97,https://www.dickssportinggoods.com/p/nike-mens-slim-flex-5-pocket-golf-pants-18nikmflxpntslm5papb/18nikmflxpntslm5papb,Polyester Blended,舒適伸展,,,Spandex <= 10%,Cotton Blended,all/any Spandex,,,,,
men,Pants,2019-11-10,22,Under Armour Men's Rival Fleece Pants,under_armour,33.75,https://www.dickssportinggoods.com/p/under-armour-mens-rival-fleece-pants-18uarmrvlflcpntxxapb/18uarmrvlflcpntxxapb,Cotton Blended,單向導溼快乾,刷毛布,,Polyester Blended,,,,,,,
men,Pants,2019-11-10,23,Nike Men's Flat Front Flex Golf Pants,nike,60.00,https://www.dickssportinggoods.com/p/nike-mens-flat-front-flex-golf-pants-18nikmfltfrntpntsapb/18nikmfltfrntpntsapb,all/any Spandex,涼爽透氣,單向導溼快乾,結構性透氣,Polyester Blended,Spandex <= 10%,,,,,,
men,Pants,2019-11-10,24,adidas Men's Sport 2 Street Pants,adidas,45.00,https://www.dickssportinggoods.com/p/adidas-mens-sport-2-street-pants-19adims2stprdpnt1atb/19adims2stprdpnt1atb,Cotton Blended,,,,Polyester Blended,,,,,,,
men,Pants,2019-11-10,25,Under Armour Men's Showdown Straight Golf Pants,under_armour,60.00,https://www.dickssportinggoods.com/p/under-armour-mens-showdown-straight-golf-pants-17uarmshwdwnstghtapb/17uarmshwdwnstghtapb,all/any Spandex,單向導溼快乾,,,Polyamide(Nylon) Blended,Polyester Blended,Spandex <= 10%,,,,,
men,Pants,2019-11-10,26,Nike Men's Dri-FIT Rivalry Basketball Pants,nike,50.00,https://www.dickssportinggoods.com/p/nike-mens-dri-fit-rivalry-basketball-pants-19nikmmdryrvlrypnapb/19nikmmdryrvlrypnapb,100% Polyester,單向導溼快乾,,,,,,,,,,
men,Pants,2019-11-10,27,adidas Men's Post Game 7/8 Jogger Pants,adidas,33.75,https://www.dickssportinggoods.com/p/adidas-mens-post-game-7-8-jogger-pants-19adimpstgmjggrxxafb/19adimpstgmjggrxxafb,Polyester Blended,保暖禦寒,刷毛布,,Cotton Blended,,,,,,,
men,"Compression wear,Leggings & Tights",2019-11-10,28,DSG Men's Cold Weather Compression Tights,dsg_outerwear,24.00,https://www.dickssportinggoods.com/p/dsg-mens-cold-weather-compression-tights-19qyfmcwcsldtghtxdsg/19qyfmcwcsldtghtxdsg,all/any Spandex,舒適平滑縫合,提升運動效能設計,保暖禦寒,Polyester Blended,Spandex 11~20%,Recycled Polyester / PET,環保訴求,,,Recycled Polyester & Blended,
men,Pants,2019-11-10,29,adidas Men's Team Issue Tapered Pants,adidas,35.20,https://www.dickssportinggoods.com/p/adidas-mens-team-issue-tapered-pants-19adimtmsstprdpntafb/19adimtmsstprdpntafb,,,,,,,,,,,,
men,"Compression wear,Leggings & Tights",2019-11-10,30,Nike Men's Pro Therma Compression Tights,nike,35.00,https://www.dickssportinggoods.com/p/nike-mens-pro-therma-compression-tights-18nikmmnpthrmtghtapb/18nikmmnpthrmtghtapb,Spandex 11~20%,提升運動效能設計,涼爽透氣,肌肉支持,Polyester Blended,all/any Spandex,,保暖禦寒,單向導溼快乾,,,
men,Pants,2019-11-10,31,Outdoor Gear Men's Peak Bib,outdoor_gear,34.99,https://www.dickssportinggoods.com/p/outdoor-gear-mens-peak-bib-16ogemmpkbbxxxxxxaoa/16ogemmpkbbxxxxxxaoa,Polyamide(Nylon) Blended,撥水,,,,,,,,,,
men,Pants,2019-11-10,32,Under Armour Men's Rival Fleece Jogger Pants,under_armour,42.99,https://www.dickssportinggoods.com/p/under-armour-mens-rival-fleece-jogger-pants-18uarmrvlflcjggrxapb/18uarmrvlflcjggrxapb,Cotton Blended,保暖禦寒,單向導溼快乾,刷毛布,Polyester Blended,,,,,,,
men,Pants,2019-11-10,33,Nike Men's Pro Pants,nike,70,https://www.dickssportinggoods.com/p/nike-mens-pro-pants-19nikmmnkpntnpcxxnfb/19nikmmnkpntnpcxxnfb,Polyester Blended,單向導溼快乾,蒸發性涼感,,all/any Spandex,Spandex <= 10%,,,,,,
men,Pants,2019-11-10,34,adidas Men's VRCT Pants,adidas,35.00,https://www.dickssportinggoods.com/p/adidas-mens-vrct-pants-19adimvctypntxxxxatb/19adimvctypntxxxxatb,Cotton Blended,環保訴求,,,Recycled Polyester & Blended,Recycled Polyester / PET,Polyester Blended,,,,,
men,Pants,2019-11-10,35,"
Nike Men's Dry Woven Team Training Pants
",,See Price In Cart,https://www.dickssportinggoods.com/p/nike-mens-dry-woven-team-training-pants-18nikmmnkdrypnttmapb/18nikmmnkdrypnttmapb,100% Polyester,單向導溼快乾,,,,,,,,,,
men,"Compression wear,Leggings & Tights",2019-11-10,36,Under Armour Men's ColdGear Armour Compression Leggings,under_armour,49.99,https://www.dickssportinggoods.com/p/under-armour-mens-coldgear-armour-compression-leggings-16uarmcgrmrcmplggapbx/16uarmcgrmrcmplggapbx,Polyester Blended,四面彈,刷毛布,抗菌功能,all/any Spandex,Spandex 11~20%,,單向導溼快乾,涼爽透氣,提升運動效能設計,,結構性透氣
men,Leggings & Tights,2019-11-10,37,Under Armour Men's 4.0 Base Layer Leggings,under_armour,84.99,https://www.dickssportinggoods.com/p/under-armour-mens-base-4-0-base-layer-leggings-16uarmmbs40lggngxaoa/16uarmmbs40lggngxaoa,Polyester Blended,舒適伸展,四面彈,異味控制,all/any Spandex,,,單向導溼快乾,保暖禦寒,,,
men,Pants,2019-11-10,38,"
Nike Men's Jersey Lightweight Joggers
",,34.99,https://www.dickssportinggoods.com/p/nike-mens-jersey-lightweight-joggers-16nikmnswjggrjrsyapb/16nikmnswjggrjrsyapb,Cotton Blended,,,,,,,,,,,
men,Pants,2019-11-10,39,"
Champion Men's Powerblend Leg Script Joggers
",,34.98,https://www.dickssportinggoods.com/p/champion-mens-powerblend-leg-script-joggers-18champblndlgscrpapb/18champblndlgscrpapb,,環保訴求,,,,,,,,,,
men,Pants,2019-11-10,40,Nike Men's Just Do It Fleece Pants,nike,60,https://www.dickssportinggoods.com/p/nike-mens-just-do-it-fleece-pants-19nikmmnswjdpntflnfb/19nikmmnswjdpntflnfb,Polyester Blended,刷毛布,,,Cotton Blended,,,,,,,
men,Pants,2019-11-10,41,adidas Men's Tiro 19 Camo Training Pants,adidas,35.97,https://www.dickssportinggoods.com/p/adidas-mens-tiro-19-camo-training-pants-19adimtr19pcmpntxasb/19adimtr19pcmpntxasb,100% Polyester,結構性透氣,涼爽透氣,蒸發性涼感,,,,,,,,
